ipc,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104,E105,E106,E107,E108,E109,E110,E111,E112,E113,E114,E115,E116,E117,E118,E119,E120,E121,E122,E123,E124,E125,E126,E127,E128,E129,E130,E131,E132,E133,E134,E135,E136,E137,E138,E139,E140,E141,E142,E143,E144,E145,E146,E147,E148,E149,E150,E151,E152,E153,E154,E155,E156,E157,E158,E159,E160,E161,E162,E163,E164,E165,E166,E167,E168,E169,E170,E171,E172,E173,E174,E175,E176,E177,E178,E179,E180,E181,E182,E183,E184,E185,E186,E187,E188,E189,E190,E191,E192,E193,E194,E195,E196,E197,E198,E199
H02P009,-0.16440775,0.0749813,0.08667398,0.05265028,0.04325509,-0.22898279,-0.03425273,0.13377136,0.05628046,-0.10338634,0.11911274,0.00667465,0.10961965,0.05012239,-0.06726701,-0.03440765,-0.0378255,0.05238562,0.06404276,-0.06717544,0.07052825,0.16297388,0.00115917,-0.03992872,-0.12312577,0.04297051,-0.07178174,-0.17699048,0.11491431,-0.05709529,0.03177726,-0.01098278,0.19664568,-0.15469891,-0.16137654,-0.07120285,0.00550961,0.10594995,0.04988178,-0.11625983,0.03241055,0.13452707,-0.05789366,0.21560922,-0.22428581,-0.05163805,-0.12865657,-0.05558427,0.17874362,-0.07904769,0.0689228,-0.01127994,0.05774211,0.00785184,-0.12361915,-0.16885275,-0.13577627,-0.02828719,-0.02499401,-0.019773,-0.05705482,-0.04698523,-0.06413281,0.17164342,0.1520952,-0.00970916,-0.12195734,0.11767353,0.1684237,0.0645268,0.08890165,-0.05019801,0.05026094,0.00177892,0.0407038,-0.07765561,0.0280725,-0.03842159,0.01744218,-0.23393635,0.11620694,0.06673773,-0.05405734,0.01879718,-0.0056324,-0.06384602,-0.12819713,-0.04816436,0.00655037,0.01374723,0.00450764,-0.05675941,0.04432542,0.04929773,-0.11322445,-0.13242629,0.17412478,0.12345688,0.03998838,0.08522755,0.01874461,-0.10092518,-0.10334255,0.02264343,-0.00742122,-0.07534041,0.07370695,-0.16836214,-0.14399214,0.15278487,0.00124261,0.01011016,0.21190143,-0.00733461,-0.05556202,0.04465417,-0.09912336,0.1291601,-0.0268925,0.09588332,0.01030615,0.09892043,-0.12228022,-0.01575723,0.05307007,0.03266099,0.03381749,0.05072488,0.10964967,0.08312674,-0.03372678,-0.0959235,0.25304085,-0.06602857,0.01775609,0.17854048,-0.10472946,-0.0122015,0.05773543,-0.1724647,0.11363859,-0.04994335,-0.09984352,0.05469198,-0.08419047,-0.06968279,0.08237454,0.0265839,0.01129536,0.11093109,-0.1635445,0.14270085,-0.03750583,-0.02866711,-0.00334611,-0.09339242,0.04640647,-0.14803861,0.02141121,-0.06035121,-0.07278082,0.02864386,-0.12912059,0.04296405,-0.02202465,0.02117386,-0.05612387,-0.07514668,-0.11882676,0.07299183,-0.01471415,0.01198505,0.01992382,-0.11000787,-0.07834259,-0.10728621,0.04328057,-0.01003956,-0.0027648,0.04771854,-0.00858031,0.06138728,0.0479589,0.11126409,0.00449524,-0.00275008,0.07204878,0.13598369,-0.00247125,0.02332513,0.15994644,-0.01293863,0.04676607,0.02317158,0.11609118,0.03626331,-0.20177864,0.0341652,0.09264853
H02P021,-0.163938567,0.066801056,0.077531867,0.055722546,0.053649806,-0.239013866,-0.03803248,0.135977924,0.061114091,-0.105494037,0.102151044,0.011727535,0.103319108,0.072537847,-0.055350341,-0.03435513,-0.053310067,0.046252962,0.068205141,-0.072964795,0.083495118,0.156171814,0.009802286,-0.034115724,-0.118690319,0.035847656,-0.075054713,-0.183711439,0.132572621,-0.051902089,0.031834584,-0.013459928,0.207560495,-0.157419041,-0.167717695,-0.069688186,0.00955819,0.098567687,0.040105552,-0.116931997,0.02909448,0.143450454,-0.053251181,0.231495395,-0.225403234,-0.060281206,-0.136365846,-0.047656395,0.197924301,-0.075496182,0.061856676,-0.015793759,0.055095434,0.028752195,-0.12833111,-0.169280201,-0.14640744,-0.031891391,-0.016929206,-0.013000703,-0.054171927,-0.053706758,-0.057968147,0.180013627,0.137554333,0.009700018,-0.120060906,0.119426809,0.169580176,0.065642819,0.102687947,-0.06466426,0.067652188,-0.007262926,0.049879395,-0.095802493,0.02385317,-0.055085618,0.019940415,-0.237081647,0.107121363,0.060165532,-0.051383358,0.018309247,-0.000242389,-0.061600275,-0.125684232,-0.058098901,0.006022821,0.016018329,0.002529948,-0.059146892,0.044103861,0.052499764,-0.112958401,-0.13661772,0.184745833,0.137878835,0.042872977,0.078615233,0.023853891,-0.09381555,-0.099999875,0.020226277,-0.009643054,-0.087301143,0.073855303,-0.17215316,-0.143587619,0.155116186,-0.00262269,0.018691329,0.211476341,-0.010299217,-0.057010077,0.059184693,-0.098477624,0.130756974,-0.034814417,0.094773494,0.009092595,0.09169288,-0.12527591,-0.005156163,0.047814131,0.031601425,0.032833166,0.05802371,0.111473255,0.087024108,-0.034268759,-0.095188446,0.274630249,-0.061825372,0.020653,0.175098777,-0.111041903,-0.017983656,0.065469481,-0.196110353,0.123572625,-0.030892696,-0.114530444,0.05135762,-0.08549244,-0.068528332,0.087040968,0.029156048,0.015026267,0.108841687,-0.157407954,0.147533581,-0.034955576,-0.021143699,-0.012282121,-0.092008993,0.044649486,-0.15311332,0.02185104,-0.083959967,-0.083921962,0.037075758,-0.132812992,0.043085255,-0.010469739,0.021980813,-0.038431648,-0.067660578,-0.105884798,0.085286327,-0.026904248,0.001114211,0.027169492,-0.111706086,-0.080263086,-0.115415528,0.051016856,-0.008779868,-0.002733316,0.036814749,0.00731061,0.062607072,0.064634025,0.106582843,0.012803222,-0.016153529,0.074650884,0.135927662,-0.012253488,0.030890107,0.154755592,-0.019985024,0.042585582,0.029566586,0.124740332,0.034465764,-0.213958055,0.041525025,0.079048485
H02P023,-0.15638249,0.07518665,0.08069361,0.06029617,0.04662107,-0.2459703,-0.04375567,0.13794443,0.05763619,-0.10104364,0.09573753,-0.0013557,0.10580794,0.07096134,-0.0579125,-0.04103725,-0.04502561,0.04631357,0.06416888,-0.07149725,0.08340739,0.17638095,0.02770747,-0.04023577,-0.12308563,0.0350415,-0.0879285,-0.19218987,0.12822999,-0.05603818,0.03296734,-0.0252855,0.21198773,-0.1803237,-0.17057209,-0.08205055,0.00752651,0.09936922,0.04548883,-0.11978843,0.02784169,0.1496026,-0.0467158,0.2331229,-0.24640995,-0.05295228,-0.1497508,-0.03981255,0.20317838,-0.06728113,0.05916978,-0.01337005,0.05790812,0.03112749,-0.14281249,-0.17957468,-0.15662853,-0.02995906,-0.02192747,-0.02524856,-0.06115956,-0.05792715,-0.06100425,0.17245422,0.15706408,0.00754606,-0.12781775,0.12527877,0.18581893,0.07874949,0.10606851,-0.05672682,0.05787769,-0.01042469,0.05222008,-0.10107452,0.03136836,-0.0585726,0.03316122,-0.23797463,0.1221685,0.06375686,-0.05022222,0.01626381,-0.00527641,-0.05123635,-0.13569938,-0.05900168,-0.00342109,0.01461785,0.00916244,-0.06360999,0.05407428,0.06266216,-0.10575996,-0.15551451,0.19181876,0.1394179,0.05360379,0.08358113,0.02157747,-0.10910136,-0.10662193,0.03142167,-0.01677526,-0.09067,0.07632428,-0.16996047,-0.1421703,0.15859176,-0.00943232,0.00897447,0.21964015,-0.01295539,-0.06855273,0.05006104,-0.10179995,0.13064063,-0.0341138,0.09577087,0.00391702,0.09642844,-0.13775676,-0.01947796,0.06295444,0.0209753,0.03043713,0.06383939,0.11285939,0.08415564,-0.04208672,-0.10324685,0.28026995,-0.05998422,0.0208626,0.17677048,-0.10529579,-0.02527571,0.08001815,-0.2085057,0.1402276,-0.0319106,-0.12214144,0.05499692,-0.09909631,-0.07462756,0.09755718,0.03605973,0.01315411,0.11218348,-0.1692385,0.16174169,-0.03238212,-0.02310032,-0.0009465,-0.0869888,0.0542087,-0.15800118,0.01943755,-0.09971055,-0.08195573,0.03926649,-0.14387673,0.0506014,-0.01089737,0.02702055,-0.05088885,-0.06960565,-0.12342128,0.09388109,-0.02719074,0.00192998,0.03231061,-0.11835065,-0.09412008,-0.11458338,0.04974692,-0.01819319,-0.00284178,0.05211317,0.00451311,0.06487978,0.06303485,0.10306387,0.0007967,-0.02497675,0.07358956,0.13767572,-0.00215828,0.03337896,0.1674507,-0.02743028,0.04044254,0.03283449,0.12389455,0.047809,-0.21886143,0.03612364,0.09052997
H02P027,-0.19817671,0.0761991,0.10860797,0.09552017,0.06837365,-0.2864242,-0.05484653,0.16587356,0.08962329,-0.11568466,0.1283571,-0.00841972,0.14873257,0.07905404,-0.07643081,-0.06926296,-0.0675073,0.0527472,0.0687329,-0.092637,0.1199545,0.21295768,0.03996114,-0.04550534,-0.17723952,0.04095473,-0.08377197,-0.22996937,0.16621016,-0.05893566,0.02826943,-0.04966185,0.27551195,-0.22407621,-0.19593751,-0.10758357,0.01338306,0.13088068,0.06843697,-0.15377904,0.00687709,0.19392608,-0.06704861,0.28278425,-0.3136502,-0.0834623,-0.1673372,-0.03299601,0.2407372,-0.08592506,0.05092576,-0.0351046,0.07407732,0.05641548,-0.1812279,-0.23378748,-0.17512216,-0.05020279,0.00228337,-0.01311276,-0.0936179,-0.03045157,-0.07491636,0.21843405,0.18629743,0.0126611,-0.1424569,0.14707875,0.2327719,0.10091151,0.12120064,-0.100325,0.08567519,-0.00143536,0.07796281,-0.09666251,0.05840673,-0.07675339,0.06632163,-0.28958714,0.18416956,0.09413262,-0.04774173,0.0004424,-0.0284474,-0.05566979,-0.16567281,-0.0630068,-0.01422505,0.02401849,0.00157384,-0.08472808,0.06649087,0.06735092,-0.15466289,-0.18017599,0.22911692,0.1997732,0.08276436,0.07482625,0.02849456,-0.13784817,-0.14087304,0.02046232,-0.04336324,-0.10120119,0.0857123,-0.19705354,-0.20165612,0.20358336,0.00374035,0.01581452,0.2747101,-0.03964111,-0.07485768,0.04730324,-0.12441433,0.15233627,-0.04578408,0.11488917,-0.00766202,0.1362958,-0.14721411,-0.03624932,0.07612602,0.03984147,0.04497486,0.07335858,0.15390144,0.08078942,-0.05373428,-0.12333614,0.3357025,-0.07341835,0.01499829,0.23349763,-0.13540633,-0.02272827,0.11020178,-0.25207418,0.18396145,-0.03152424,-0.13934195,0.05687439,-0.11688662,-0.07816414,0.11896895,0.0372896,0.03475456,0.13295695,-0.21024325,0.18247865,-0.03864231,-0.02683684,0.01570315,-0.09925133,0.07317731,-0.19385806,0.0181446,-0.1323998,-0.11925684,0.03630643,-0.1588165,0.06848065,-0.02657649,0.03515283,-0.05761452,-0.11291271,-0.1635931,0.11568668,-0.01077308,0.00172163,0.0486725,-0.14265247,-0.12735827,-0.15359849,0.07211507,-0.03170564,-0.01611947,0.08986131,0.00937854,0.06686579,0.04709949,0.15027685,0.01860218,-0.01652431,0.07817521,0.168663,-0.0271347,0.03720832,0.19765571,-0.03248755,0.03374847,0.04897491,0.17033416,0.0403667,-0.26821205,0.04097537,0.08885027
H02P029,-0.20692162,0.09272337,0.13213342,0.13008842,0.07204632,-0.31563976,-0.01057384,0.13073324,0.09040018,-0.1203044,0.17715043,0.02674017,0.18212596,0.08825906,-0.09391776,-0.07143616,-0.1025271,0.05041938,0.0712935,-0.08921577,0.15363032,0.21797921,0.04952424,-0.06189929,-0.22821519,0.06832505,-0.05509729,-0.25346342,0.1845859,-0.05399751,0.0290007,-0.05946789,0.29489842,-0.25028998,-0.20609911,-0.11063549,0.04891875,0.13395597,0.10184353,-0.19778109,-0.03441485,0.21790951,-0.05728098,0.27671498,-0.36460152,-0.11395991,-0.15600993,-0.04028299,0.26749468,-0.09588565,0.07963347,-0.05419885,0.10267134,0.02662787,-0.20180647,-0.30083483,-0.15151449,-0.06477761,0.04717533,0.00992836,-0.12566052,0.01254209,-0.10053125,0.2641258,0.18550435,0.02230068,-0.13154502,0.15920633,0.25981763,0.0829879,0.12118472,-0.13240089,0.12175159,0.0043194,0.10493392,-0.08297873,0.07449558,-0.08889066,0.10754763,-0.33689424,0.21851374,0.11825054,-0.04482426,0.0172539,-0.04218284,-0.08709328,-0.1806045,-0.00430177,-0.01859106,0.01680963,-0.03699327,-0.07733236,0.08364888,0.03999136,-0.20449837,-0.19511187,0.2836981,0.22202,0.07722963,0.06781357,0.00937497,-0.09705161,-0.14010283,0.04010821,-0.06373972,-0.08311745,0.07155398,-0.20564707,-0.22358319,0.21377385,0.00486919,0.05051571,0.27750328,-0.02806632,-0.02936569,0.02791378,-0.16878107,0.16434263,-0.01824376,0.14290477,-0.0373446,0.1539329,-0.1493532,-0.04823664,0.07644817,0.06702043,0.10533773,0.02826309,0.18628125,0.0676406,-0.07525638,-0.15534183,0.28828403,-0.11290395,0.01484817,0.28973094,-0.15806332,-0.05695889,0.15116602,-0.24977867,0.18933408,-0.04354934,-0.10112287,0.03800955,-0.08085622,-0.07882733,0.08016026,0.04007782,0.05894385,0.12737404,-0.22249807,0.1910248,-0.02341557,-0.02888574,0.01702321,-0.11371737,0.06592581,-0.17730941,0.04069877,-0.10942731,-0.13063505,0.04412901,-0.16447759,0.08325759,-0.01689874,0.00426167,-0.10987932,-0.1766779,-0.19945389,0.14993875,0.03601407,0.01846733,0.03056824,-0.14189126,-0.12455314,-0.2513307,0.10064973,-0.03513018,-0.03622895,0.10986689,-0.01581585,0.07053212,0.01063515,0.19461046,0.03380642,-0.00679038,0.07288465,0.1340218,-0.06877881,0.0314453,0.25346404,-0.01092815,0.00080943,0.06747732,0.21521784,0.02855183,-0.30731925,0.02436541,0.01450292
H02S020,-0.13076898,0.05861725,0.06046138,0.03584602,0.03263871,-0.17550004,-0.03569992,0.11776351,0.04919908,-0.08161572,0.0839859,0.00055829,0.0831216,0.04370413,-0.05795303,-0.02590519,-0.02699359,0.03933001,0.041319,-0.05187996,0.05085067,0.11612997,-0.00098341,-0.02485802,-0.08960351,0.01736342,-0.06252155,-0.13884093,0.09245738,-0.044895,0.02331089,-0.01495012,0.15165432,-0.11326762,-0.12957092,-0.05645513,-0.00395267,0.07630327,0.03129664,-0.08337388,0.02978798,0.10852437,-0.05003387,0.17895003,-0.16979171,-0.04044728,-0.10416643,-0.03951767,0.14332312,-0.05360321,0.04414751,-0.012907,0.04552702,0.00857226,-0.10222116,-0.12645619,-0.10842717,-0.01453565,-0.02972956,-0.00364326,-0.04587051,-0.04893401,-0.04086172,0.12422012,0.11291953,-0.01196995,-0.10406806,0.08624503,0.12186481,0.0458057,0.07798145,-0.03709256,0.04075794,-0.00791343,0.02881458,-0.07703398,0.02249351,-0.03355581,0.01507559,-0.1727726,0.08574596,0.05061093,-0.04852463,0.00861282,-0.00753984,-0.0453651,-0.10236279,-0.05127255,0.00113691,0.00756413,-0.00755743,-0.04771899,0.03855124,0.04367501,-0.09117757,-0.10620812,0.12920837,0.09765223,0.0304451,0.0658351,0.01755916,-0.08240358,-0.09200735,0.01391841,-0.00784488,-0.065456,0.05854437,-0.12722535,-0.10600046,0.11973897,0.01009377,0.00635556,0.16872452,-0.00918646,-0.05727739,0.04305776,-0.0778893,0.10046816,-0.02957289,0.06864164,0.00864589,0.07068598,-0.09858236,-0.00825778,0.04275929,0.02977995,0.01430505,0.03596925,0.08457734,0.06120093,-0.0238266,-0.07372597,0.2111086,-0.04807684,0.02258867,0.12459797,-0.07809401,-0.01025708,0.04027456,-0.1363168,0.08615252,-0.03602754,-0.08021031,0.04753699,-0.06865857,-0.06177598,0.0689118,0.01205735,0.01202243,0.08856627,-0.12824088,0.10960546,-0.03532639,-0.02288255,-0.01066791,-0.07425414,0.03267465,-0.11241752,0.01392529,-0.0597403,-0.05744804,0.02362258,-0.10606449,0.03708859,-0.00448023,0.02047233,-0.03935565,-0.04614952,-0.08165573,0.05291047,-0.01471277,0.00428904,0.0177606,-0.08504089,-0.05366636,-0.06597382,0.03380876,-0.00238998,0.00468296,0.03760717,-0.00595826,0.05872697,0.0517464,0.08668509,0.00252231,-0.0079137,0.05679336,0.11209875,0.00672617,0.00578299,0.12473325,-0.01093135,0.03620556,0.01785755,0.09154607,0.03162451,-0.1591082,0.0230507,0.08170734
H02S040,-0.184786975,0.087822154,0.0922755,0.03046857,0.046456114,-0.250838339,-0.063824713,0.159189954,0.06605456,-0.131862089,0.118036143,-0.006748266,0.107679456,0.049287394,-0.071538851,-0.031087656,-0.040146891,0.06107875,0.06457191,-0.081571579,0.075847,0.169962779,0.002525683,-0.025213724,-0.128576815,0.042924993,-0.082086384,-0.194221586,0.129678532,-0.082051642,0.036821164,-0.019282254,0.221122056,-0.161727697,-0.181867138,-0.084162451,-0.024776723,0.106512979,0.042188309,-0.140711561,0.044008553,0.162857682,-0.072439,0.251023889,-0.245554805,-0.049284846,-0.160320133,-0.071204074,0.201972291,-0.083491653,0.078863204,-0.016271884,0.057452574,0.023394259,-0.12896058,-0.172488302,-0.173295543,-0.012388538,-0.0364707,-0.016740199,-0.048026662,-0.069892004,-0.062228367,0.163788617,0.172350809,-0.004211835,-0.140057877,0.130545974,0.185101837,0.074210063,0.102093607,-0.046240732,0.065978862,-0.000174672,0.047070108,-0.116757639,0.018878983,-0.059715737,0.023202358,-0.252305776,0.141242102,0.06799046,-0.066863082,0.020402614,0.002885597,-0.083438128,-0.143854678,-0.063231982,0.001615898,0.017168813,-0.016263759,-0.068419933,0.053539179,0.069930807,-0.124647416,-0.135686338,0.200352445,0.143587828,0.04767073,0.076286964,0.031500768,-0.109293498,-0.126950502,0.020508947,0.001995813,-0.095320329,0.088213466,-0.195946723,-0.151667506,0.164863646,0.012586912,0.005220724,0.246816412,0.011434658,-0.079026267,0.047992248,-0.095801219,0.129549816,-0.049210835,0.100172818,-0.002542874,0.109056868,-0.138673618,-0.013026424,0.061976671,0.044477247,0.032000501,0.056754567,0.109143212,0.090652458,-0.026893392,-0.119117737,0.298915058,-0.070314035,0.038441327,0.18063359,-0.122952223,-0.015446613,0.053202793,-0.185665444,0.130814433,-0.047465254,-0.123826899,0.08444649,-0.115353234,-0.084359244,0.110323921,0.0258462,0.017977741,0.111460172,-0.176676795,0.156990215,-0.042941712,-0.033207774,-0.006210528,-0.10712564,0.033988994,-0.175255954,0.023101641,-0.071799472,-0.085394785,0.037440486,-0.150794804,0.052786667,-0.028604506,0.045486428,-0.05003576,-0.074940674,-0.120428607,0.073695824,-0.044866804,0.01816874,0.016706085,-0.131257042,-0.083812632,-0.097855851,0.057306957,0.006214508,0.020380342,0.047056984,0.000365214,0.085807115,0.057101935,0.115874864,-0.007506052,-0.018090967,0.085661136,0.163452983,0.01103441,0.009951282,0.177702427,-0.018104782,0.06550312,0.026184615,0.118358664,0.067687005,-0.218603909,0.030887578,0.133970335
H02S050,-0.16751422,0.08773032,0.07173151,0.03284237,0.03598304,-0.23619804,-0.04040183,0.15206936,0.06027142,-0.10809901,0.11498714,-0.00116235,0.1059148,0.0587351,-0.06207241,-0.02914052,-0.02960796,0.04895896,0.06642038,-0.07555629,0.07289848,0.15548572,-0.00862151,-0.03145805,-0.10833737,0.01910615,-0.0824445,-0.1863734,0.11867818,-0.05328455,0.04031304,-0.0041133,0.2071499,-0.13288188,-0.16536498,-0.08458497,-0.00178922,0.09772579,0.04328401,-0.10355548,0.04368484,0.13108212,-0.06226053,0.22521119,-0.23509946,-0.06222499,-0.1344757,-0.05880699,0.18557169,-0.06867278,0.05258096,-0.02049441,0.05102507,0.00733309,-0.13294026,-0.15694624,-0.14269851,-0.03632583,-0.04166593,-0.0099322,-0.05469393,-0.06708661,-0.0633997,0.16649683,0.14672977,-0.00647346,-0.13272776,0.1134389,0.16001034,0.05312964,0.09455262,-0.05690514,0.05350316,-0.00993909,0.04272647,-0.09506176,0.01674791,-0.03632444,0.01078666,-0.22679894,0.1145344,0.07052857,-0.05875666,0.01741949,-0.01003229,-0.06503427,-0.13737178,-0.06887475,0.00157028,0.00487201,-0.00392489,-0.0670018,0.04757854,0.07174502,-0.11802775,-0.12779577,0.16492654,0.13767223,0.03384764,0.08692675,0.0263987,-0.10128512,-0.11012148,0.01241845,-0.00874159,-0.07752175,0.08726215,-0.1662614,-0.14195901,0.16400585,0.0023686,0.00670958,0.20658284,-0.01336755,-0.06830451,0.06465963,-0.09980574,0.13683201,-0.04465445,0.09404361,0.02050292,0.09278338,-0.14230603,0.00363183,0.05493544,0.03299681,0.01707503,0.05943092,0.10642582,0.08209379,-0.03268353,-0.09037209,0.2762583,-0.06937773,0.03077097,0.17327923,-0.11472113,-0.00880487,0.05128311,-0.17885791,0.1304713,-0.04572069,-0.11222361,0.05581167,-0.09054296,-0.09145887,0.08530722,0.0261275,0.01077535,0.11586074,-0.16472366,0.1457272,-0.0413809,-0.04363307,-0.01238839,-0.08693594,0.04121707,-0.14106695,0.03342519,-0.06664264,-0.07916957,0.02934212,-0.14347948,0.04316473,-0.00864732,0.02749638,-0.03484585,-0.05880139,-0.10413847,0.06639054,-0.02261856,0.0015731,0.00901821,-0.10257934,-0.07112196,-0.09002388,0.04303548,-0.01527655,-0.0010024,0.04907298,-0.01078199,0.07134868,0.05923392,0.09928702,0.00228814,-0.01536557,0.06927082,0.15095669,0.00345615,0.01412768,0.15737376,-0.0245468,0.04549429,0.02574158,0.11476085,0.03880579,-0.20896538,0.02742281,0.09598818
H02S099,-0.13989826,0.07926127,0.07717177,0.02831045,0.03503734,-0.18268485,-0.04697765,0.11558475,0.04029983,-0.10385117,0.08818418,-0.00385779,0.07402965,0.04729004,-0.04155471,-0.02759459,-0.03020704,0.0454709,0.06480992,-0.0531236,0.06299753,0.12875539,0.01665084,-0.02888975,-0.08768328,0.03310962,-0.06823828,-0.14584266,0.09000636,-0.07130749,0.02539593,-0.01787356,0.15990084,-0.12519504,-0.13321938,-0.07468729,-0.02556058,0.06822015,0.0292363,-0.10083955,0.03249509,0.12452407,-0.04630383,0.18671814,-0.18553902,-0.03323332,-0.12298889,-0.05401337,0.15027325,-0.05555812,0.06670164,-0.00414134,0.0358662,0.01636995,-0.10073967,-0.13379535,-0.13614579,0.0009754,-0.0187491,-0.01673887,-0.03423551,-0.04222277,-0.04891816,0.11442275,0.12541135,0.00808516,-0.10604628,0.10554849,0.13652067,0.04810265,0.07745355,-0.03066393,0.05166816,-0.00043492,0.03621146,-0.09407201,0.02411351,-0.0532087,0.01994503,-0.18766649,0.10556426,0.05219104,-0.05572732,0.02394259,0.01218989,-0.06672148,-0.12055445,-0.04902102,0.00989171,0.00455719,-0.00468376,-0.04468337,0.02396156,0.05066912,-0.09578154,-0.09664695,0.14880991,0.10836924,0.03878113,0.05715365,0.01555836,-0.0857431,-0.0911786,0.02755617,-0.0056564,-0.07564401,0.0579191,-0.14562377,-0.11084389,0.12109919,0.00105177,-0.00404858,0.18311359,0.01098076,-0.05639177,0.03298446,-0.06582459,0.09484566,-0.03904314,0.07569607,0.00091984,0.07611848,-0.09992387,-0.00336912,0.04310022,0.02367995,0.03100403,0.04439068,0.06552526,0.07961213,-0.02433288,-0.09781544,0.22173713,-0.04481594,0.02884114,0.13662061,-0.09057434,-0.01491169,0.04020247,-0.14244474,0.09559935,-0.02983473,-0.09108157,0.05004311,-0.09036994,-0.05822831,0.08247248,0.02418184,0.00907405,0.07854514,-0.1529062,0.12028328,-0.02267161,-0.03087282,-0.00232744,-0.08160683,0.02523407,-0.1272986,0.0197745,-0.05952274,-0.06731848,0.03781854,-0.12102424,0.04764173,-0.00947644,0.04115958,-0.04879532,-0.06464022,-0.09993014,0.06100764,-0.04278233,0.01341184,0.01590923,-0.09080393,-0.07880841,-0.08069061,0.03582151,0.01196141,0.02212079,0.01930551,-0.00903238,0.06630053,0.0371374,0.08020002,0.00029026,-0.01146789,0.05870711,0.11863584,0.01238367,0.01400692,0.12656236,-0.01564005,0.04089567,0.02128296,0.07294629,0.06609149,-0.16170062,0.02045412,0.10302471
H03B005,-0.209343344,0.091075905,0.09557496,0.053556465,0.048752077,-0.281710327,-0.051824097,0.185043991,0.074746788,-0.139709756,0.14759703,-0.011208845,0.130242184,0.058707371,-0.083070092,-0.034156755,-0.050815504,0.060304489,0.073685482,-0.09216731,0.100994393,0.192557812,0.000952085,-0.046777688,-0.148025706,0.047369506,-0.104833648,-0.22882612,0.162163973,-0.063308679,0.052252099,-0.021757603,0.245957807,-0.183462292,-0.193556115,-0.107063733,0.003884274,0.124800339,0.043918263,-0.131751016,0.047456075,0.163909465,-0.080025807,0.279676646,-0.279690951,-0.065922499,-0.166320175,-0.080358803,0.233599588,-0.091839351,0.060061406,-0.026073,0.061709542,0.029489597,-0.163011566,-0.192773819,-0.171123967,-0.048805669,-0.04918265,-0.027943477,-0.072626561,-0.07996314,-0.073571548,0.202793732,0.187190995,-0.000665459,-0.164771602,0.15275155,0.202619061,0.083763041,0.124436826,-0.058958888,0.064113274,-0.006617459,0.050069552,-0.112477109,0.031765502,-0.046882197,0.012876557,-0.274091899,0.131403819,0.063978456,-0.076728925,0.017884867,-0.010640101,-0.077798121,-0.151081711,-0.080404639,0.008666483,0.014963487,0.007169061,-0.064746149,0.065018214,0.063670822,-0.135320902,-0.165636107,0.204701573,0.153492689,0.040831219,0.100464113,0.029002059,-0.140786871,-0.139001787,0.015831992,-0.016216993,-0.092340395,0.092922688,-0.203045294,-0.160830766,0.199752793,0.005563407,0.0065544,0.260019004,-0.020063341,-0.088834636,0.064969741,-0.117920361,0.155642539,-0.051502757,0.11764428,0.008771636,0.116810791,-0.154212803,-0.020687698,0.070357062,0.031068288,0.031877279,0.067980416,0.120361656,0.103837729,-0.034594555,-0.098187432,0.350688428,-0.078689203,0.022964532,0.201144397,-0.126722932,-0.018993165,0.075720824,-0.216604725,0.150515541,-0.057224855,-0.132502705,0.064855531,-0.116227083,-0.083214134,0.1045001,0.037081275,0.015839377,0.143896624,-0.183749348,0.171802327,-0.060849592,-0.039258707,-0.012865733,-0.106622823,0.060009036,-0.180155084,0.014665216,-0.096779034,-0.099504769,0.04337021,-0.171462849,0.052767836,-0.012579283,0.031588208,-0.042051479,-0.077020176,-0.140450671,0.073216714,-0.030448988,0.013630731,0.026934521,-0.149536029,-0.087849617,-0.123462074,0.056871273,-0.014191457,-2.23e-05,0.052265294,-0.015556271,0.081333101,0.07486026,0.131784722,0.005621848,-0.013197961,0.092229545,0.184758991,0.008326639,0.026704067,0.190431371,-0.026768347,0.070832409,0.029968927,0.149276018,0.046918258,-0.240607694,0.039901681,0.119293638
